INMATEID,ADMITTED_DT,DISCHARGED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,AGE,INMATE_STATUS_CODE,SEALED,SRG_FLG,TOP_CHARGE,INFRACTION,Penal Law OFFENSE,CLASS,CODE,DAYS_SINCE_ADMISSION
10002108,11/10/2021 11:41:55 PM,,MIN,N,B,M,47.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,18
20216345,11/10/2021 11:46:50 PM,,MED,N,B,M,21.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,18
20014572,11/10/2021 11:48:53 AM,,MED,N,B,M,37.0,CS,N,N,110-160.10,N,,,,18
20216336,11/10/2021 11:53:05 AM,,MED,N,B,M,21.0,DE,N,N,110-125.25,N,,,,18
20216337,11/10/2021 11:56:00 AM,,MED,N,B,M,18.0,DE,N,Y,110-125.25,N,,,,18
54925,11/10/2021 11:59:35 AM,,MAX,N,B,M,33.0,DE,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,18
62541,11/10/2021 12:29:56 PM,,MIN,Y,B,F,49.0,DPV,N,N,,N,,,,18
9951,11/10/2021 12:59:58 PM,,MIN,N,B,M,35.0,DE,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,18
20189057,11/11/2017 12:19:00 AM,,MED,Y,A,F,26.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,1478
20128747,11/11/2019 12:05:21 AM,,MED,N,B,M,54.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,748
9996,11/11/2020 01:04:02 AM,,MIN,N,B,M,44.0,DE,N,N,1192(3),N,,,,382
20211985,11/11/2020 01:29:36 PM,,MED,N,B,M,38.0,DE,N,N,110-125.25,Y,,,,382
137849,11/11/2020 03:10:19 AM,,MED,N,B,M,30.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,382
115175,11/11/2020 07:17:00 PM,,MAX,Y,B,M,50.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,382
20167508,11/11/2020 12:52:40 PM,,MAX,Y,B,M,28.0,DE,N,N,130.96,Y,Predatory sexual assault against a child.,A-II Felony,130.96,382
22638,11/11/2021 01:22:20 AM,,MAX,Y,B,M,43.0,DE,N,N,140.20,N,Burglary in the third degree,D Felony,140.20,17
20216350,11/11/2021 01:36:00 AM,,,N,B,M,64.0,DE,N,N,FCW,N,,,,17
20139556,11/11/2021 02:17:59 AM,,,N,U,M,25.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,17
20201276,11/11/2021 03:16:18 PM,,MIN,N,O,M,43.0,DE,N,N,215.51,N,Criminal contempt in the first degree,E Felony,215.51,17
49047,11/11/2021 03:30:38 PM,,MIN,N,B,M,48.0,DEP,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,17
20120020,11/11/2021 03:51:55 PM,,MIN,Y,B,M,65.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,17
106287,11/11/2021 04:10:00 PM,,MIN,N,W,M,53.0,DE,N,N,215.52,N,Aggravated criminal contempt,D Felony,215.52,17
20211186,11/11/2021 04:40:00 PM,,,Y,W,M,55.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,17
20160258,11/11/2021 05:16:00 PM,,MAX,N,O,M,24.0,DE,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,17
20196989,11/11/2021 07:20:05 PM,,MAX,Y,B,M,28.0,DEP,N,N,120.00,N,Assault in the third degree,A Misdemeanor,120.00,17
20216357,11/11/2021 07:23:00 PM,,MED,N,O,M,28.0,DE,N,N,130.75,N,Course of sexual conduct against a child in the first degree,B Violent Felony,130.75,17
20216354,11/11/2021 07:52:39 PM,,MED,N,O,M,20.0,DE,N,N,265.02,N,Criminal possession of a weapon in the third degree,D Violent Felony,265.02,17
20214320,11/11/2021 08:36:52 PM,,,Y,B,M,19.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,17
20128292,11/11/2021 08:45:00 PM,,MAX,N,B,M,27.0,DE,N,Y,110-125.25,N,,,,17
20216359,11/11/2021 09:05:13 PM,,MIN,Y,W,M,26.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,17
20205205,11/11/2021 10:15:17 PM,,MED,N,O,M,19.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,17
41543,11/11/2021 10:21:25 AM,,MED,Y,B,M,45.0,DE,N,N,215.51,N,Criminal contempt in the first degree,E Felony,215.51,17
20139657,11/11/2021 10:54:00 PM,,MED,N,B,M,25.0,DPV,N,N,,N,,,,17
20042627,11/11/2021 10:59:00 AM,,MAX,N,B,M,29.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,17
20216360,11/11/2021 11:13:00 PM,,MED,N,B,M,19.0,DE,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,17
20165178,11/11/2021 11:49:15 AM,,MAX,Y,B,M,27.0,DE,N,N,110-120.10,N,,,,17
20165987,11/11/2021 11:49:16 PM,,MIN,N,B,M,51.0,DE,N,N,105.15,N,Conspiracy in the second degree,B Felony,105.15,17
20006645,11/11/2021 12:21:06 PM,,MED,N,B,M,44.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,17
20216346,11/11/2021 12:22:33 AM,,MIN,N,O,M,24.0,DE,N,Y,FOA 900.00,N,,,,17
20216347,11/11/2021 12:28:26 AM,,MIN,N,B,M,50.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,17
76306,11/12/2017 03:34:03 PM,,MAX,Y,B,M,46.0,DE,N,N,110-120.07,Y,,,,1477
2699,11/12/2019 08:44:23 PM,,MED,N,O,M,55.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,747
20208127,11/12/2019 12:39:00 AM,,MIN,N,B,M,34.0,DE,N,N,110-125.25,Y,,,,747
20206610,11/12/2020 02:32:00 AM,,MED,Y,O,M,21.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,381
20115379,11/12/2020 12:10:29 AM,,MED,Y,O,M,28.0,DE,N,N,130.96,N,Predatory sexual assault against a child.,A-II Felony,130.96,381
20089187,11/12/2021 01:01:06 AM,,,N,B,M,48.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,16
16688,11/12/2021 01:21:39 PM,,MED,N,B,M,38.0,DE,N,N,FOA 900.00,N,,,,16
140245,11/12/2021 01:26:33 AM,,MED,Y,B,M,38.0,DEP,N,N,110-130.35,N,,,,16
3315,11/12/2021 01:28:00 AM,,MED,N,B,M,52.0,DE,N,N,140.30,N,Burglary in the first degree,B Violent Felony,140.30,16
13914,11/12/2021 01:51:13 AM,,MED,N,B,M,55.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,16
20216364,11/12/2021 02:03:52 AM,,MED,N,O,M,25.0,DE,N,N,120.10,N,Assault in the first degree,B Violent Felony,120.10,16
20013918,11/12/2021 02:12:42 PM,,MED,N,B,M,45.0,DE,N,N,160.05,N,Robbery in the third degree,D Felony,160.05,16
20216366,11/12/2021 02:14:00 PM,,MIN,Y,W,M,41.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,16
108497,11/12/2021 02:33:06 PM,,MED,N,B,M,34.0,DE,N,Y,110-125.25,N,,,,16
96338,11/12/2021 04:14:47 PM,,MAX,Y,O,M,35.0,DPV,N,Y,,N,,,,16
1824,11/12/2021 04:37:00 PM,,MED,Y,B,M,43.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,16
12414,11/12/2021 05:15:00 PM,,MED,N,O,M,39.0,DEP,N,N,155.30,N,Grand larceny in the fourth degree,E Felony,155.30,16
20199141,11/12/2021 05:15:00 PM,,MED,N,B,M,42.0,DE,N,N,,N,,,,16
20144369,11/12/2021 05:30:22 PM,,MED,N,B,M,28.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,16
20081898,11/12/2021 08:24:05 PM,,MED,N,O,M,28.0,DEP,N,N,155.25,N,Petit larceny,A Misdemeanor,155.25,16
20206552,11/12/2021 09:01:15 AM,,MED,Y,B,F,21.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,16
20094303,11/12/2021 09:08:00 PM,,MED,Y,B,M,28.0,DE,N,N,130.65,N,Sexual abuse in the first degree,D Violent Felony,130.65,16
20090739,11/12/2021 10:11:17 AM,,MED,N,W,M,29.0,DPV,N,N,,N,,,,16
20211618,11/12/2021 11:31:00 AM,,MIN,N,O,M,48.0,DE,N,N,215.51,N,Criminal contempt in the first degree,E Felony,215.51,16
20167850,11/12/2021 11:46:12 PM,,MAX,Y,B,M,23.0,DE,N,Y,110-125.25,N,,,,16
16015,11/12/2021 11:49:21 PM,,MIN,N,B,M,42.0,DE,N,N,110-160.15,N,,,,16
20091205,11/12/2021 12:23:59 PM,,MAX,Y,W,F,27.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,16
20024494,11/13/2020 04:24:14 PM,,MED,Y,B,M,30.0,DE,N,Y,1192(2),N,,,,380
20165855,11/13/2020 04:31:00 PM,,MAX,Y,B,M,23.0,DE,N,Y,160.10,Y,Robbery in the second degree,C Violent Felony,160.10,380
20194388,11/13/2020 05:25:00 PM,,MIN,Y,B,M,53.0,DE,N,N,120.10,N,Assault in the first degree,B Violent Felony,120.10,380
17936,11/13/2020 11:54:20 AM,,MAX,Y,B,M,54.0,DE,N,Y,160.05,Y,Robbery in the third degree,D Felony,160.05,380
20213163,11/13/2021 01:39:55 PM,,MED,N,B,M,21.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,15
20216372,11/13/2021 02:07:51 AM,,MED,N,B,M,18.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,15
39875,11/13/2021 03:19:01 PM,,MAX,N,B,M,33.0,DEP,N,Y,110-125.25,N,,,,15
20191534,11/13/2021 04:02:42 PM,,MIN,N,B,M,26.0,DE,N,N,FOA 900.00,N,,,,15
20216381,11/13/2021 05:30:16 PM,,MIN,Y,O,F,51.0,DE,N,N,215.50,N,Criminal contempt in the second degree,A Misdemeanor,215.50,15
20216382,11/13/2021 06:38:39 PM,,,Y,W,M,25.0,DE,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,15
20087940,11/13/2021 06:43:13 PM,,MIN,N,B,M,31.0,DE,N,N,215.50,N,Criminal contempt in the second degree,A Misdemeanor,215.50,15
20094660,11/13/2021 08:10:19 PM,,MIN,Y,O,M,32.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,15
20109362,11/13/2021 08:37:25 PM,,MED,N,O,M,33.0,DE,N,N,140.20,N,Burglary in the third degree,D Felony,140.20,15
20215259,11/13/2021 11:04:47 AM,,MIN,N,W,M,41.0,DE,N,N,165.45,N,Criminal possession of stolen property in the fourth degree,E Felony,165.45,15
20216373,11/13/2021 11:17:28 AM,,,N,B,M,18.0,DE,N,N,130.50,N,Criminal sexual act in the first degree,B Violent Felony,130.50,15
20216374,11/13/2021 11:20:52 AM,,MED,N,O,M,18.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,15
20102150,11/13/2021 12:00:43 AM,,MAX,Y,B,M,26.0,DPV,N,N,,N,,,,15
20197668,11/13/2021 12:02:16 AM,,MED,N,B,M,64.0,DEP,N,N,155.25,N,Petit larceny,A Misdemeanor,155.25,15
20019684,11/13/2021 12:02:48 PM,,MED,N,B,M,41.0,DEP,N,N,155.35,N,Grand larceny in the third degree,D Felony,155.35,15
11373,11/13/2021 12:08:53 AM,,MIN,Y,B,M,51.0,DE,N,N,220.39,N,Criminal sale of a controlled substance in the third degree,B Felony,220.39,15
19868,11/13/2021 12:14:27 AM,,MED,N,O,M,37.0,DE,N,N,,N,,,,15
20216376,11/13/2021 12:47:32 PM,,MAX,N,O,M,23.0,DEP,N,N,110-160.15,N,,,,15
106426,11/13/2021 12:57:54 PM,,MAX,Y,O,M,37.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,15
161974,11/14/2019 02:33:06 PM,,MED,N,B,M,60.0,DEP,N,N,215.50,Y,Criminal contempt in the second degree,A Misdemeanor,215.50,745
20208166,11/14/2019 03:20:41 PM,,MAX,N,O,M,20.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,745
20026585,11/14/2019 12:19:05 PM,,MED,Y,O,M,38.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,745
20212031,11/14/2020 01:59:23 AM,,MED,N,W,M,41.0,DE,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,379
65590,11/14/2020 04:55:52 PM,,MIN,Y,W,M,36.0,SSR,N,N,,N,,,,379
20067995,11/14/2020 08:51:06 PM,,MED,Y,O,M,27.0,DE,N,N,110-125.25,Y,,,,379
20093132,11/14/2020 09:12:33 PM,,MED,Y,B,M,35.0,DEP,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,379
20173552,11/14/2020 10:50:54 PM,,MED,Y,W,M,44.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,379
20037065,11/14/2020 12:20:04 PM,,MAX,Y,B,M,32.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,379
20211031,11/14/2020 12:45:21 AM,,MIN,Y,B,M,51.0,DE,N,N,110-125.25,N,,,,379
20189908,11/14/2021 01:02:15 AM,,MED,N,B,F,29.0,DE,N,N,FOA 900.00,N,,,,14
20203223,11/14/2021 01:02:29 AM,,MED,Y,W,M,28.0,DE,N,N,155.35,N,Grand larceny in the third degree,D Felony,155.35,14
20137288,11/14/2021 01:06:59 AM,,MAX,Y,B,M,25.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,14
151640,11/14/2021 01:20:50 AM,,MAX,N,B,M,32.0,DE,N,Y,160.15,N,Robbery in the first degree,B Violent Felony,160.15,14
20216387,11/14/2021 01:44:58 AM,,MED,N,B,M,18.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,14
20212711,11/14/2021 02:04:00 AM,,MED,N,B,M,19.0,DE,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,14
20169353,11/14/2021 02:26:10 AM,,MAX,N,B,M,24.0,DE,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,14
20216390,11/14/2021 03:32:11 PM,,MIN,N,B,F,47.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,14
20106372,11/14/2021 03:49:33 PM,,MIN,Y,B,M,59.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,14
20049540,11/14/2021 03:52:18 PM,,MED,Y,W,M,52.0,DEP,N,N,120.00,N,Assault in the third degree,A Misdemeanor,120.00,14
10304,11/14/2021 06:51:52 PM,,MAX,Y,B,M,46.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,14
20166468,11/14/2021 08:21:40 PM,,MAX,Y,O,M,22.0,DE,N,Y,160.15,N,Robbery in the first degree,B Violent Felony,160.15,14
20045141,11/14/2021 10:15:33 PM,,MIN,Y,O,M,31.0,DE,N,N,215.50,N,Criminal contempt in the second degree,A Misdemeanor,215.50,14
38296,11/14/2021 11:23:51 AM,,MED,N,B,M,39.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,14
20150139,11/14/2021 11:48:53 AM,,MED,Y,O,F,30.0,DEP,N,N,120.00,N,Assault in the third degree,A Misdemeanor,120.00,14
12164,11/14/2021 12:08:55 PM,,MIN,N,O,M,40.0,DEP,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,14
20216388,11/14/2021 12:28:56 PM,,MIN,N,O,M,24.0,DE,N,N,220.39,N,Criminal sale of a controlled substance in the third degree,B Felony,220.39,14
3635,11/14/2021 12:30:19 PM,,MED,Y,B,M,55.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,14
20210431,11/14/2021 12:33:56 PM,,MAX,Y,B,F,22.0,DE,N,N,120.10,N,Assault in the first degree,B Violent Felony,120.10,14
20216389,11/14/2021 12:35:44 PM,,MIN,N,B,M,26.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,14
20189224,11/15/2017 06:09:00 PM,,MAX,Y,O,M,29.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1474
20036696,11/15/2017 07:56:14 PM,,MAX,N,O,M,32.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1474
12579,11/15/2019 10:25:41 PM,,MIN,Y,O,M,33.0,DE,N,N,140.30,Y,Burglary in the first degree,B Violent Felony,140.30,744
20056,11/15/2019 11:42:19 PM,,MAX,Y,B,M,33.0,DE,N,Y,110-125.25,Y,,,,744
20015620,11/15/2019 12:03:39 AM,,MAX,N,O,M,28.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,744
20007705,11/15/2020 01:34:58 AM,,MAX,Y,W,M,39.0,DE,N,N,215.51,Y,Criminal contempt in the first degree,E Felony,215.51,378
55242,11/15/2020 04:40:33 PM,,MAX,Y,O,M,37.0,DNS,N,N,,Y,,,,378
146913,11/15/2020 10:41:15 PM,,MED,Y,B,M,36.0,DE,N,N,120.05,Y,Assault in the second degree,D Violent Felony,120.05,378
5121,11/15/2021 01:10:14 PM,,MAX,Y,O,M,41.0,DEP,N,N,121.12,N,Strangulation in the second degree,D Violent Felony,121.12,13
20216395,11/15/2021 01:18:11 PM,,,N,W,M,66.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,13
20216396,11/15/2021 01:51:14 PM,,MIN,N,O,M,24.0,DE,N,N,110-265.03,N,,,,13
20216397,11/15/2021 02:11:36 PM,,MED,N,A,M,18.0,DE,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,13
20192264,11/15/2021 02:59:34 PM,,MIN,N,B,M,56.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,13
20214395,11/15/2021 03:25:00 PM,,,N,O,M,19.0,DE,N,Y,110-125.25,N,,,,13
20127575,11/15/2021 03:34:57 PM,,MAX,Y,B,M,28.0,DNS,N,N,,N,,,,13
20216398,11/15/2021 03:52:19 PM,,,Y,O,M,29.0,DE,N,N,215.51,N,Criminal contempt in the first degree,E Felony,215.51,13
154229,11/15/2021 03:58:11 PM,,MED,N,O,M,31.0,DEP,N,Y,155.25,N,Petit larceny,A Misdemeanor,155.25,13
26349,11/15/2021 04:22:07 PM,,MED,Y,O,M,55.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,13
20216399,11/15/2021 04:25:44 PM,,MED,N,B,M,24.0,DE,N,N,FOA 900.00,N,,,,13
20022013,11/15/2021 04:27:32 PM,,,N,B,M,30.0,DE,N,Y,125.25,N,Murder in the second degree,A-I Felony,125.25,13
20216400,11/15/2021 04:37:34 PM,,,N,O,M,31.0,DE,N,N,FOA 900.00,N,,,,13
20165411,11/15/2021 04:41:17 PM,,MAX,N,O,M,22.0,DEP,N,Y,125.25,N,Murder in the second degree,A-I Felony,125.25,13
20207972,11/15/2021 04:46:17 PM,,,Y,W,M,45.0,SSR,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,13
20110812,11/15/2021 06:20:11 PM,,,N,B,M,32.0,SSR,N,N,110-265.03,N,,,,13
52188,11/15/2021 06:52:56 PM,,MED,Y,B,M,42.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,13
10008503,11/15/2021 08:22:59 AM,,MED,N,O,F,64.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,13
20216401,11/15/2021 08:42:59 PM,,,Y,B,M,53.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,13
20216394,11/15/2021 11:18:46 AM,,,Y,W,M,68.0,DNS,N,N,155.40,N,Grand larceny in the second degree,C Felony,155.40,13
20216402,11/15/2021 11:20:02 PM,,,Y,A,M,39.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,13
66088,11/15/2021 11:42:55 AM,,MED,Y,B,F,38.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,13
21097,11/15/2021 12:12:22 PM,,MED,N,B,M,62.0,DPV,N,N,,N,,,,13
20059832,11/15/2021 12:29:00 AM,,MIN,N,B,M,33.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,13
139179,11/15/2021 12:33:10 AM,,MED,Y,O,M,43.0,DE,N,N,168-T(2),N,,,,13
20173720,11/15/2021 12:34:52 PM,,MED,N,B,M,53.0,DEP,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,13
20198403,11/16/2020 01:21:14 PM,,MED,N,O,M,23.0,DE,N,N,120.10,N,Assault in the first degree,B Violent Felony,120.10,377
20199113,11/16/2020 04:11:25 PM,,MED,N,O,M,25.0,DE,N,N,130.30,Y,Rape in the second degree,D Violent Felony,130.30,377
20036421,11/16/2020 04:20:52 PM,,MED,N,B,M,34.0,DE,N,N,130.50,Y,Criminal sexual act in the first degree,B Violent Felony,130.50,377
16763,11/16/2020 05:32:20 PM,,MED,Y,B,M,42.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,377
150273,11/16/2021 01:45:16 PM,,MED,N,O,M,32.0,DPV,N,N,,N,,,,12
20103608,11/16/2021 01:51:01 PM,,,N,B,M,26.0,SSR,N,Y,,N,,,,12
20201418,11/16/2021 01:55:06 PM,,,N,W,M,41.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,12
20083137,11/16/2021 02:11:23 PM,,,N,B,M,27.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,12
20209837,11/16/2021 02:20:10 PM,,,Y,O,M,33.0,DE,N,N,130.52,N,Forcible touching,A Misdemeanor,130.52,12
20128176,11/16/2021 02:24:24 PM,,,N,O,M,25.0,DPV,N,Y,,N,,,,12
20188421,11/16/2021 02:27:42 PM,,MED,Y,O,M,39.0,DE,N,N,CO,N,,,,12
166681,11/16/2021 02:33:05 PM,,,Y,O,M,29.0,DE,N,N,130.95,N,Predatory sexual assault,A-II Felony,130.95,12
20198940,11/16/2021 02:45:07 PM,,MAX,Y,O,M,28.0,DE,N,N,CO,N,,,,12
90398,11/16/2021 02:47:00 PM,,,Y,B,M,32.0,DPV,N,Y,,N,,,,12
20216408,11/16/2021 02:50:00 PM,,MED,Y,B,M,33.0,DPV,N,N,,N,,,,12
148354,11/16/2021 02:52:26 AM,,,N,B,M,37.0,DPV,N,N,,N,,,,12
20216409,11/16/2021 03:10:47 PM,,,N,O,M,21.0,DE,N,N,FOA 900.00,N,,,,12
20209984,11/16/2021 03:57:50 PM,,,N,O,M,24.0,DE,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,12
20158625,11/16/2021 04:21:01 PM,,,N,B,M,28.0,DE,N,N,110-125.25,N,,,,12
20101461,11/16/2021 04:40:00 PM,,MED,N,W,M,42.0,DE,N,N,130.75,N,Course of sexual conduct against a child in the first degree,B Violent Felony,130.75,12
20119941,11/16/2021 05:32:48 PM,,MED,N,O,M,48.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,12
4816,11/16/2021 05:46:05 PM,,,N,B,M,37.0,DPV,N,Y,,N,,,,12
20216411,11/16/2021 05:50:27 PM,,,N,B,M,48.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,12
20207273,11/16/2021 06:52:32 AM,,,Y,O,M,20.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,12
14484,11/16/2021 06:52:44 PM,,,N,B,M,47.0,DE,N,N,CO,N,,,,12
20216412,11/16/2021 07:15:54 PM,,MIN,Y,B,M,31.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,12
20196331,11/16/2021 07:28:35 PM,,MAX,N,B,M,30.0,CS,N,N,120.00,N,Assault in the third degree,A Misdemeanor,120.00,12
8511,11/16/2021 09:15:00 PM,,,N,B,M,51.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,12
20148789,11/16/2021 09:34:35 PM,,,N,O,M,37.0,DE,N,N,,N,,,,12
20209635,11/16/2021 10:39:29 AM,,MIN,N,B,F,31.0,CS,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,12
20216406,11/16/2021 10:46:00 AM,,,N,O,M,36.0,DE,N,N,130.75,N,Course of sexual conduct against a child in the first degree,B Violent Felony,130.75,12
20112946,11/16/2021 11:32:00 AM,,MED,Y,B,M,32.0,DPV,N,N,,N,,,,12
10003128,11/16/2021 11:42:17 AM,,,N,O,M,31.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,12
20180628,11/16/2021 11:52:15 AM,,,Y,O,M,37.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,12
15106,11/16/2021 12:03:24 PM,,,N,B,M,38.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,12
170658,11/17/2017 12:11:58 AM,,MIN,N,B,M,63.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,1472
88744,11/17/2018 01:25:26 AM,,MIN,Y,O,M,53.0,DE,N,N,120.10,N,Assault in the first degree,B Violent Felony,120.10,1107
20142738,11/17/2020 02:56:15 PM,,MED,N,O,M,28.0,DEP,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,376
12974,11/17/2020 02:57:26 PM,,MIN,N,O,M,57.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,376
166590,11/17/2020 10:43:00 PM,,MED,N,B,M,50.0,DE,N,N,130.50,Y,Criminal sexual act in the first degree,B Violent Felony,130.50,376
20216415,11/17/2021 01:16:00 AM,,MED,N,B,M,21.0,DE,N,N,110-125.25,N,,,,11
68119,11/17/2021 01:19:30 PM,,,N,O,M,50.0,DEP,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,11
20216416,11/17/2021 01:21:00 AM,,MIN,Y,A,F,39.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,11
20019559,11/17/2021 01:37:02 AM,,,N,B,M,29.0,DEP,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,11
20216424,11/17/2021 01:44:28 PM,,,N,B,M,21.0,DE,N,N,135.20,N,Kidnapping in the second degree,B Violent Felony,135.20,11
20019800,11/17/2021 01:57:17 PM,,MAX,Y,B,F,31.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,11
20216425,11/17/2021 01:59:54 PM,,MED,Y,O,F,20.0,DE,N,N,135.20,N,Kidnapping in the second degree,B Violent Felony,135.20,11
38660,11/17/2021 02:02:53 AM,,,N,B,M,51.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,11
20213666,11/17/2021 02:09:42 PM,,MED,Y,B,M,19.0,DE,N,N,160.05,N,Robbery in the third degree,D Felony,160.05,11
20214706,11/17/2021 02:16:35 PM,,MED,Y,B,F,30.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,11
20216426,11/17/2021 02:30:20 PM,,,N,O,M,25.0,DE,N,N,FOA 900.00,N,,,,11
